,nam,quy,bien_loi_nhuan_rong,bvps,chi_phi_huy_dong_von,cir,cof,du_no_cho_vay_tren_tien_gui,du_no_cho_vay_tren_tts_co,du_phong_rui_ro_tin_dung_tren_thu_nhap_hoat_dong,eps,ldr,loi_nhuan_sau_thue_tren_thu_nhap_hoat_dong,nim,ocfps,phat_hanh_giay_to_co_gia_tren_tts,roaa,roea,tai_san_sinh_lai_tren_tong_tai_san_co,tang_truong_chi_phi_hdkd,tang_truong_du_no_cho_vay,tang_truong_du_phong_rui_ro_tin_dung,tang_truong_hdkd_truoc_chi_phi_du_phong_rui_ro,tang_truong_huy_dong_von_khach_hang,tang_truong_lnst,tang_truong_lntt,tang_truong_thu_nhap_lai_thuan,tang_truong_thu_phi_dich_vu_thuan,tang_truong_tong_tai_san,tang_truong_von_chu_so_huu,tang_truong_von_dieu_le,tien_gui_khach_hang_tren_tts,tong_von_huy_dong_tren_tts,vcsh_tren_tong_von_huy_dong,vcsh_tren_tts_co,yoea,beta,foreignOwnership,freeFloat,freeShares,insiderOwnership,institutionOwnership,sharesOutstanding,bat_dong_san_dau_tu,cac_khoan_no_nhnn,cac_khoan_phai_thu,cac_khoan_phai_tra,chi_phi_du_phong_rui_ro,chi_phi_hoat_dong,chi_phi_hoat_dong_dich_vu,chi_phi_lai,cho_vay_khach_hang,cho_vay_khach_hang_truoc_du_phong_rui_ro,cho_vay_tctd_khac,chung_khoan_dau_tu,chung_khoan_dau_tu_giu_den_ngay_dao_han,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_dau_tu_truoc_du_phong_rui_ro,chung_khoan_kinh_doanh,cong_cu_tai_chinh_phai_sinh,cong_cu_tai_chinh_phai_sinh_va_no_tai_chinh,du_no_cho_vay,du_no_cho_vay_khach_hang,du_phong_giam_gia_chung_khoan_dau_tu,du_phong_rui_ro_cho_vay_cac_tctd_khac,du_phong_rui_ro_cho_vay_khach_hang,du_phong_rui_ro_cho_vay_tctd_khac,gop_von_dau_tu_dai_han,lai_lo_hoat_dong_dich_vu,lai_lo_kinh_doanh_ngoai_hoi,lai_lo_mua_ban_ck_dau_tu,lai_lo_mua_ban_ck_kinh_doanh,lai_thuan_hoat_dong_khac,loi_nhuan_hoat_dong_tai_chinh,loi_nhuan_sau_thue,loi_nhuan_truoc_thue,loi_nhuan_tu_hdkd_truoc_du_phong_rui_ro,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh,nguon_huy_dong_co_tinh_lai,phat_hanh_giay_to_co_gia,tai_san_co_dinh,tai_san_co_dinh_huu_hinh,tai_san_co_dinh_vo_hinh,tai_san_co_khac,tai_san_sinh_lai,thu_nhap_hoat_dong,thu_nhap_khac,thu_nhap_lai_thuan,thu_nhap_tu_gop_von_mua_co_phan,thu_nhap_tu_hoat_dong_dich_vu,thu_nhap_tu_lai,thu_nhap_tu_lai_va_hoat_dong_dich_vu,thue_thu_nhap_doanh_nghiep,tien_gui_khach_hang,tien_gui_tai_nhnn,tien_gui_va_vay_tctd_khac,tien_mat_vang_bac_da_quy,tien_va_tuong_duong_tien,tien_vang_gui_cho_vay_tai_tctd_khac,tien_vang_gui_cho_vay_tai_tctd_khac_truoc_rui_ro,tien_vang_gui_tai_tctd_khac,tong_doanh_thu,tong_no,tong_no_va_vcsh,tong_tai_san,tong_von_huy_dong,vay_tctd_khac,von_chu_so_huu,von_dieu_le,von_tai_tro_uy_thac_dau_tu_ngan_hang_chiu_rui_ro,ticker,quarter,year
16,2015.0,2.0,14.04,9651.36,0.8,30.96,0.78,74.13,59.1,51.9,1019.95,66.72,37.49,0.65,-4383.3,0.43,0.24,2.93,95.82,-3.66,16.47,51.19,37.91,21.41,24.99,25.96,27.17,41.18,14.29,2.66,15.0,79.72,88.58,8.94,7.92,1.4,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,7792564000000.0,3524790000000.0,7967397000000.0,-1829132000000.0,-1580040000000.0,-377303000000.0,-3916608000000.0,332614607000000.0,340736448000000.0,56144695000000.0,91072071000000.0,41475805000000.0,49893460000000.0,91369265000000.0,9833377000000.0,0.0,128933000000.0,449081959000000.0,340736448000000.0,-297194000000.0,-15379000000.0,-8121841000000.0,-15379000000.0,3523767000000.0,614893000000.0,408545000000.0,50770000000.0,37584000000.0,416360000000.0,496899000000.0,1321072000001.0,1695013000001.0,3524145000000.0,-1159696000000.0,518620815000000.0,2501675000000.0,4334443000000.0,2724312000001.0,1610131000001.0,7924694000000.0,552457168000000.0,8902003000000.0,424368000000.0,3568831000000.0,7202000000.0,992196000000.0,7485439000000.0,8477635000000.0,-370338999999.0,459626276000000.0,12005944000000.0,48571367000000.0,6891011000000.0,132334400000001.0,108330132000000.0,108345511000000.0,52200816000000.0,9406104000000.0,530854844999999.0,576530046000000.0,576530046000001.0,510699318000000.0,16753525000000.0,45675201000001.0,26650203000000.0,0.0,VCB,2,2015
17,2015.0,3.0,11.62,9298.53,0.76,48.53,0.75,73.08,57.9,47.79,1048.13,65.27,40.86,0.66,-2565.77,0.4,0.2,2.61,96.59,69.63,17.94,24.08,17.66,25.92,12.84,12.34,34.13,-0.16,16.1,1.75,0.0,79.23,88.7,8.06,7.15,1.39,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,8878262000000.0,3506762000000.0,11529571000000.0,-1370994000000.0,-2704983000000.0,-411606000000.0,-4030125000000.0,348703951000000.0,356398009000000.0,43803479000000.0,83593500000000.0,42510632000000.0,41388344000000.0,83898976000000.0,5082489000000.0,0.0,291528000000.0,500238904000000.0,356398009000000.0,-305476000000.0,-29652000000.0,-7694058000000.0,-29652000000.0,3599349000000.0,441344000000.0,648746000000.0,57645000000.0,23900000000.0,402419000000.0,730291000000.0,1172115000001.0,1497787000001.0,2868781000000.0,22827755000000.0,555210903000000.0,2485532000000.0,4296640000000.0,2694255000001.0,1602385000001.0,9098984000000.0,594580100000000.0,9309051000000.0,475310000000.0,3950666000000.0,49044000000.0,852950000000.0,7980791000000.0,8833741000000.0,-322024999999.0,487713370000000.0,10442220000000.0,55842211000000.0,6947028000000.0,152364312000001.0,143811243000000.0,143840895000000.0,100037416000000.0,10088386000000.0,571569967999999.0,615575404000000.0,615575404000001.0,546041113000000.0,8639489000000.0,44005436000001.0,26650203000000.0,0.0,VCB,3,2015
18,2015.0,4.0,15.86,9713.92,0.73,39.93,0.7,77.47,57.45,38.26,1124.11,67.4,47.84,0.69,-2245.21,0.37,0.26,3.75,95.91,8.11,19.74,27.56,28.17,19.3,27.05,28.56,36.21,7.36,17.35,4.05,0.0,74.16,85.23,8.0,6.82,1.37,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,41479553000000.0,3838380000000.0,6903361000000.0,-1350703000000.0,-2346779000000.0,-55248000000.0,-4071461000000.0,378541826000000.0,387151704000000.0,38839836000000.0,108055236000000.0,65818278000000.0,42941175000000.0,108759453000000.0,9467305000000.0,628000000.0,0.0,517885380000000.0,387151704000000.0,-704217000000.0,0.0,-8609878000000.0,0.0,3556747000000.0,472335000000.0,44073000000.0,19400000000.0,20610000000.0,892117000000.0,84083000000.0,1689008000001.0,2179973000001.0,3530676000000.0,9069140000000.0,615858256000000.0,2479070000000.0,5039472000000.0,3385621000001.0,1653851000001.0,10280845000000.0,646359868000000.0,10574354000000.0,1040346000000.0,4437264000000.0,-8344000000.0,1025283000000.0,8508725000000.0,9534008000000.0,-481913999999.0,499764252000000.0,19715035000000.0,72135381000000.0,8519334000000.0,160525534000001.0,130733676000000.0,130733676000000.0,91893840000000.0,10650093000000.0,627938794999999.0,673910104000000.0,673910104000001.0,574378703000000.0,20391699000000.0,45971309000001.0,26650203000000.0,0.0,VCB,4,2015
19,2016.0,1.0,17.11,9931.97,0.74,39.64,0.7,80.08,62.15,36.21,1271.81,70.77,50.95,0.71,-1735.54,0.37,0.27,3.95,96.29,42.01,24.44,-13.98,21.24,17.8,61.44,57.95,29.65,59.66,22.71,5.66,0.0,77.61,87.82,8.08,7.1,1.37,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,21560994000000.0,3399626000000.0,7441960000000.0,-1305197000000.0,-2367354000000.0,-415905000000.0,-4273463000000.0,401741175000000.0,411634016000000.0,36006692000000.0,105917551000000.0,67904005000000.0,38713701000000.0,106617706000000.0,8233876000000.0,36020000000.0,0.0,517729882000000.0,411634016000000.0,-700155000000.0,-255000000.0,-9892841000000.0,-255000000.0,3568276000000.0,538969000000.0,563949000000.0,-371000000.0,40454000000.0,285672000000.0,604032000000.0,1836686000001.0,2299411000001.0,3604608000000.0,-38950684000000.0,603206688000000.0,2473254000000.0,4913668000000.0,3248348000001.0,1665320000001.0,10754758000000.0,637768383000000.0,10118207000000.0,357105000000.0,4532765000000.0,10524000000.0,954874000000.0,8806228000000.0,9761102000000.0,-458428999999.0,513996943000000.0,13420795000000.0,65175497000000.0,7642463000000.0,125433838000001.0,106095611000000.0,106095866000000.0,70089174000000.0,10732763000000.0,615320980999999.0,662324193000000.0,662324193000001.0,581645694000000.0,19584967000000.0,47003212000001.0,26650203000000.0,0.0,VCB,1,2016
20,2016.0,2.0,13.79,10232.97,0.79,41.69,0.75,79.76,62.92,46.17,1327.45,72.71,43.07,0.71,-202.97,0.36,0.24,3.32,96.45,66.48,25.38,-7.15,4.38,16.54,19.93,16.82,29.58,-15.24,17.77,6.03,0.0,78.89,86.54,8.24,7.13,1.43,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,31670701000000.0,3696318000000.0,6446851000000.0,-1698322000000.0,-2630525000000.0,-521684000000.0,-4602441000000.0,418764081000000.0,427215383000000.0,36679954000000.0,105702249000000.0,67193054000000.0,40947231000000.0,108140285000000.0,8796343000000.0,108759000000.0,0.0,527007725000000.0,427215383000000.0,-2438036000000.0,-255000000.0,-8451302000000.0,-255000000.0,3578774000000.0,521167000000.0,474279000000.0,-111000000.0,141513000000.0,532057000000.0,615681000000.0,1584358000001.0,1980164000001.0,3678486000000.0,6093216000000.0,619268910000000.0,2473166000000.0,4870123000000.0,3207270000001.0,1662853000001.0,9425701000000.0,654880319000000.0,10857218000000.0,587259000000.0,4624667000000.0,15439000000.0,1042851000000.0,9227108000000.0,10269959000000.0,-391981999999.0,535648094000000.0,19732309000000.0,49476949000000.0,8230533000000.0,131409231000001.0,99792087000000.0,99792342000000.0,63112388000000.0,11488338000000.0,630573259999999.0,679000959000000.0,679000959000001.0,587598209000000.0,10876394000000.0,48427699000001.0,26650203000000.0,0.0,VCB,2,2016
21,2016.0,3.0,14.07,10012.7,0.81,41.31,0.77,78.14,60.72,42.46,1425.65,70.79,46.02,0.63,125.89,0.33,0.23,3.42,96.75,-7.44,25.67,10.14,23.98,17.52,39.65,36.64,13.61,18.1,19.82,7.68,35.0,77.71,85.78,7.49,6.42,1.38,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,41910369000000.0,5277217000000.0,9866649000000.0,-1510057000000.0,-2503744000000.0,-556360000000.0,-4958701000000.0,437976900000000.0,447882697000000.0,35765360000000.0,135275015000000.0,68604787000000.0,69080510000000.0,137685297000000.0,6036729000000.0,156703000000.0,0.0,554837671000000.0,447882697000000.0,-2410282000000.0,-255000000.0,-9905797000000.0,-255000000.0,3594152000000.0,521213000000.0,527947000000.0,-44316000000.0,203118000000.0,337980000000.0,686749000000.0,1636862000001.0,2046519000001.0,3556576000000.0,24384097000000.0,674618274000000.0,2454363000000.0,5054402000000.0,3326603000001.0,1727799000001.0,12673873000000.0,713606470000000.0,10919817000000.0,395051000000.0,4488492000000.0,25886000000.0,1077573000000.0,9447193000000.0,10524766000000.0,-405007999999.0,573152682000000.0,21083502000000.0,57100860000000.0,8778862000000.0,152818631000001.0,106954719000000.0,106954974000000.0,71189614000000.0,11632452000000.0,690199603999999.0,737584857000000.0,737584857000001.0,632707905000000.0,9455897000000.0,47385253000001.0,35977686000000.0,0.0,VCB,3,2016
22,2016.0,4.0,13.78,10385.86,0.82,37.74,0.77,78.05,58.47,46.4,1442.31,68.48,43.24,0.64,3474.3,1.31,0.23,3.66,96.54,5.59,19.03,40.43,15.79,18.14,4.67,0.52,10.06,12.19,16.95,6.92,35.0,74.91,85.38,7.3,6.24,1.39,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,54151413000000.0,3299723000000.0,5327294000000.0,-1896832000000.0,-2478081000000.0,-707950000000.0,-5361543000000.0,452683027000000.0,460808467000000.0,48688327000000.0,130797691000000.0,79019284000000.0,51923760000000.0,130943044000000.0,4241719000000.0,230658000000.0,0.0,612572322000000.0,460808467000000.0,-145353000000.0,-4428000000.0,-8125440000000.0,-4428000000.0,3624788000000.0,529904000000.0,283942000000.0,-44618000000.0,110683000000.0,782860000000.0,350007000000.0,1767842000001.0,2191223000001.0,4088055000000.0,24915564000000.0,727074299000000.0,10286376000000.0,5639389000000.0,3717053000001.0,1922336000001.0,12113200000000.0,760902493000000.0,12458368000000.0,975481000000.0,4883490000000.0,19875000000.0,1237854000000.0,10245033000000.0,11482887000000.0,-416859999999.0,590398105000000.0,17387127000000.0,72238405000000.0,9692054000000.0,176966666000001.0,151759427000000.0,151763855000000.0,103075528000000.0,12828250000000.0,739017806999999.0,788169080000000.0,788169080000001.0,672922886000000.0,18956175000000.0,49151273000001.0,35977686000000.0,0.0,VCB,4,2016
23,2017.0,1.0,16.49,10600.27,0.81,43.22,0.76,81.99,62.9,33.85,1520.35,73.8,53.32,0.69,5198.83,1.27,0.28,4.44,96.14,33.06,21.37,7.31,14.79,18.54,20.11,19.03,16.39,20.6,19.92,6.73,35.0,76.71,85.22,7.41,6.32,1.41,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,50366699000000.0,3570231000000.0,10046003000000.0,-1400661000000.0,-3149927000000.0,-561338000000.0,-5496150000000.0,490076491000000.0,499587470000000.0,29257629000000.0,122949670000000.0,88060558000000.0,35087405000000.0,123147963000000.0,10471789000000.0,703058000000.0,0.0,616386736000000.0,499587470000000.0,-198293000000.0,-255000000.0,-9510979000000.0,-255000000.0,3646690000000.0,649989000000.0,641691000000.0,-50320000000.0,104126000000.0,563055000000.0,695497000000.0,2206007000001.0,2736903000001.0,4137564000000.0,-30789342000000.0,727274914000000.0,10055615000000.0,5550728000000.0,3638898000001.0,1911830000001.0,11137854000000.0,763611417000000.0,12581044000000.0,597758000000.0,5275809000000.0,103141000000.0,1211327000000.0,10771959000000.0,11983286000000.0,-527257999999.0,609313907000000.0,24076718000000.0,57538693000000.0,8866965000000.0,149109038000001.0,116799011000000.0,116799266000000.0,87541637000000.0,13379682000000.0,744113018999999.0,794278974000000.0,794278974000001.0,676908215000000.0,16493940000000.0,50165955000001.0,35977686000000.0,0.0,VCB,1,2017
24,2017.0,2.0,14.62,10978.93,0.84,43.56,0.77,80.7,61.75,38.88,1611.62,73.93,48.95,0.68,12588.73,1.53,0.25,3.95,96.96,20.85,22.82,-5.7,11.99,21.37,27.26,27.16,21.89,27.51,25.15,7.29,35.0,76.51,83.52,7.32,6.11,1.44,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,70661272000000.0,3661411000000.0,10580193000000.0,-1601565000000.0,-3179058000000.0,-644652000000.0,-5806157000000.0,513575109000000.0,524686234000000.0,45231617000000.0,119404934000000.0,89215495000000.0,30385221000000.0,119600716000000.0,6503770000000.0,405104000000.0,0.0,667808365000000.0,524686234000000.0,-195782000000.0,-255000000.0,-11111125000000.0,-255000000.0,3662384000000.0,664546000000.0,423210000000.0,43996000000.0,150055000000.0,344856000000.0,617261000000.0,2016293000001.0,2517897000001.0,4119462000000.0,41066039000000.0,780338746000000.0,13037014000000.0,5538781000000.0,3637629000001.0,1901152000001.0,10793208000000.0,823958869000000.0,13134496000000.0,382271000000.0,5636870000000.0,34987000000.0,1309198000000.0,11443027000000.0,12752225000000.0,-497066999999.0,650128698000000.0,36549788000000.0,46511762000000.0,10197518000000.0,167704723000001.0,143121876000000.0,143122131000000.0,97890514000000.0,13786744000000.0,797794495999999.0,849752472000000.0,849752472000001.0,709677474000000.0,9238015000000.0,51957976000001.0,35977686000000.0,2450000000.0,VCB,2,2017
25,2017.0,3.0,14.88,11429.3,0.87,42.59,0.79,77.92,59.66,35.95,1718.8,71.5,51.25,0.6,12853.35,1.81,0.25,4.04,96.67,23.98,19.69,-0.38,17.64,20.04,30.99,30.93,16.92,24.84,21.81,14.15,0.0,76.57,83.45,7.21,6.02,1.37,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,67132292000000.0,4413517000000.0,19285189000000.0,-1504276000000.0,-3104067000000.0,-694294000000.0,-6348645000000.0,525869255000000.0,536059465000000.0,53219637000000.0,124515924000000.0,90251651000000.0,34401853000000.0,124653504000000.0,8350120000000.0,729633000000.0,0.0,717470916000000.0,536059465000000.0,-137580000000.0,-255000000.0,-10190210000000.0,-255000000.0,3676419000000.0,650693000000.0,645436000000.0,-217000000.0,135003000000.0,585687000000.0,780222000000.0,2144097000001.0,2679543000001.0,4183819000000.0,25636442000000.0,816895186000000.0,16257159000000.0,5476421000000.0,3568549000001.0,1907872000001.0,12788329000000.0,868538301000000.0,13603268000000.0,661553000000.0,5248083000000.0,23201000000.0,1344987000000.0,11596728000000.0,12941715000000.0,-530922999999.0,688000458000000.0,26413881000000.0,45505277000000.0,9252890000000.0,193270920000001.0,181411196000000.0,181411451000000.0,128191814000000.0,14406691000000.0,844394701999999.0,898484068000000.0,898484068000001.0,749762894000000.0,8659550000000.0,54089366000001.0,35977686000000.0,11726000000.0,VCB,3,2017
26,2017.0,4.0,17.96,11405.64,0.85,32.33,0.74,76.7,52.49,33.21,1920.2,68.47,53.41,0.58,22032.98,1.76,0.28,5.04,96.59,-1.76,17.93,-10.8,24.62,20.0,53.92,55.29,18.29,8.68,31.36,9.82,0.0,68.43,76.66,6.8,5.21,1.32,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,171385068000000.0,4605310000000.0,7710847000000.0,-1691913000000.0,-2434484000000.0,-939659000000.0,-6570271000000.0,535321403000000.0,543434459000000.0,73930058000000.0,129952271000000.0,95404020000000.0,34688298000000.0,130092318000000.0,9669032000000.0,832354000000.0,0.0,776356059000000.0,543434459000000.0,-140047000000.0,0.0,-8113056000000.0,0.0,3547232000000.0,575902000000.0,332081000000.0,-13201000000.0,87216000000.0,605936000000.0,406096000000.0,2720979000001.0,3402758000001.0,5094671000000.0,68358314000000.0,965047292000000.0,18214504000000.0,6162232000000.0,4197923000001.0,1964309000001.0,13210780000000.0,1000063995000000.0,14576865000000.0,714250000000.0,5776783000000.0,164438000000.0,1515561000000.0,12347054000000.0,13862615000000.0,-674954999999.0,708505517000000.0,93615618000000.0,66942203000000.0,10102861000000.0,258262431000001.0,232921600000000.0,232921600000000.0,158991542000000.0,15147399000000.0,981358008999999.0,1035335383000000.0,1035335383000001.0,793662224000000.0,11138325000000.0,53977374000001.0,35977686000000.0,23153000000.0,VCB,4,2017
27,2018.0,1.0,20.39,11827.21,0.82,40.98,0.69,79.02,57.54,25.57,2194.46,73.13,59.83,0.64,19526.95,1.82,0.34,6.37,96.41,29.13,15.62,6.92,41.55,19.97,58.84,59.28,17.46,35.6,26.39,11.57,0.0,72.81,78.68,7.09,5.58,1.29,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,131380979000000.0,4602047000000.0,18053587000000.0,-1497550000000.0,-4067409000000.0,-697835000000.0,-6531261000000.0,568031472000000.0,577614527000000.0,49697592000000.0,205137354000000.0,105458038000000.0,99846994000000.0,205305032000000.0,12497227000000.0,945052000000.0,0.0,734688508000000.0,577614527000000.0,-167678000000.0,0.0,-9583055000000.0,0.0,3398372000000.0,881368000000.0,614937000000.0,0.0,277442000000.0,1602720000000.0,892379000000.0,3503948000001.0,4359355000001.0,5856905000000.0,-42649184000000.0,921252965000000.0,18295001000000.0,6077063000000.0,4128275000001.0,1948788000001.0,13240308000000.0,967842319000000.0,15937688000000.0,1630125000000.0,6197099000000.0,350748000000.0,1579203000000.0,12728360000000.0,14307563000000.0,-851481999999.0,730986638000000.0,27848779000000.0,40590347000000.0,9656186000000.0,263293146000001.0,157073981000000.0,157073981000000.0,107376389000000.0,17180815000000.0,947933325999999.0,1003905794000000.0,1003905794000001.0,789871986000000.0,5329296000000.0,55972468000001.0,35977686000000.0,26758000000.0,VCB,1,2018
28,2018.0,2.0,17.46,12362.28,0.82,41.73,0.73,79.27,61.99,32.21,2386.85,73.44,54.25,0.72,-7888.24,2.17,0.3,5.11,96.66,21.55,15.51,8.51,30.97,17.59,45.16,45.26,20.63,28.1,15.05,12.6,0.0,78.19,84.4,7.09,5.98,1.4,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,71700823000000.0,4226959000000.0,13602292000000.0,-1737816000000.0,-3864021000000.0,-847349000000.0,-6636603000000.0,596234984000000.0,606052672000000.0,36273896000000.0,182871587000000.0,117011609000000.0,66150721000000.0,183162330000000.0,8289267000000.0,0.0,375822000000.0,748555315000000.0,606052672000000.0,-290743000000.0,0.0,-9817688000000.0,0.0,3289920000000.0,851271000000.0,424425000000.0,0.0,209536000000.0,780021000000.0,633961000000.0,2926763000001.0,3657422000001.0,5395238000000.0,-88676812000000.0,897275157000000.0,21172268000000.0,5993507000000.0,4044348000001.0,1949159000001.0,12495341000000.0,945059375000000.0,15938245000000.0,803058000000.0,6799964000000.0,194042000000.0,1698620000000.0,13436567000000.0,15135187000000.0,-725781999999.0,764496671000000.0,13341730000000.0,39529573000000.0,12662976000000.0,174809250000001.0,142502643000000.0,142502643000000.0,106228747000000.0,16766248000000.0,919177241999999.0,977681955000000.0,977681955000001.0,825198512000000.0,2925000000000.0,58504713000001.0,35977686000000.0,28274000000.0,VCB,2,2018
29,2018.0,3.0,16.98,12983.13,0.84,42.33,0.77,81.19,63.1,32.46,2553.89,75.78,54.06,0.77,-13047.06,2.12,0.3,4.89,97.5,28.4,17.14,17.16,29.76,12.41,36.87,36.83,41.6,37.53,10.75,13.6,0.0,77.72,83.27,7.41,6.17,1.5,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,81234750000000.0,3985848000000.0,15094491000000.0,-1762456000000.0,-3985542000000.0,-890988000000.0,-6921040000000.0,616408960000000.0,627950675000000.0,52838877000000.0,159115162000000.0,118446566000000.0,40997646000000.0,159444212000000.0,3744047000000.0,14493000000.0,0.0,780325269000000.0,627950675000000.0,-329050000000.0,-1029000000.0,-11541715000000.0,-1029000000.0,3213660000000.0,894914000000.0,569850000000.0,120000000.0,-170034000000.0,650942000000.0,399936000000.0,2934626000001.0,3666499000001.0,5428955000000.0,1222255000000.0,909911830000000.0,21095279000000.0,6140145000000.0,4204238000001.0,1935907000001.0,13755420000000.0,970258132000000.0,16844977000000.0,706510000000.0,7431525000000.0,37180000000.0,1785902000000.0,14352565000000.0,16138467000000.0,-728144999999.0,773406098000000.0,30488651000000.0,34175703000000.0,9857302000000.0,175811866000001.0,152373565000000.0,152374594000000.0,99535717000000.0,17282093000000.0,933668513999999.0,995111405000000.0,995111405000001.0,828677080000000.0,2957500000000.0,61442891000001.0,35977686000000.0,27050000000.0,VCB,3,2018
30,2018.0,4.0,27.17,13485.45,0.85,15.84,0.78,78.86,58.96,26.46,3093.81,70.28,58.64,0.77,-13442.8,2.0,0.51,8.42,97.14,-30.46,16.41,40.72,76.6,13.23,93.91,94.45,38.15,34.36,3.64,18.23,0.0,74.77,83.9,7.09,5.95,1.53,0.82,0.23605674,-0.1561682900000001,378073433.0,1.064e-05,0.92010091,4732516571.0,0.0,90685315000000.0,4195050000000.0,9438633000000.0,-2380860000000.0,-1692860000000.0,-1183495000000.0,-7366906000000.0,622358428000000.0,632632508000000.0,63441934000000.0,149296310000000.0,114251030000000.0,35321139000000.0,149572169000000.0,2653746000000.0,275983000000.0,0.0,881888505000000.0,632632508000000.0,-275859000000.0,-1000000000000.0,-10274080000000.0,-1000000000000.0,2477138000000.0,773774000000.0,657217000000.0,0.0,-67544000000.0,200683000000.0,589673000000.0,5276169000001.0,6616547000001.0,8997407000000.0,66485460000000.0,990892905000000.0,21461132000000.0,6527924000000.0,4459750000001.0,2068174000001.0,17500006000000.0,1042306375000000.0,17681020000000.0,376205000000.0,7980640000000.0,1145497000000.0,1957269000000.0,15347546000000.0,17304815000000.0,-1336421999999.0,802222944000000.0,10845701000000.0,76523514000000.0,12792045000000.0,240586136000001.0,248255997000000.0,249255997000000.0,185814063000000.0,19416190000000.0,1009163179999999.0,1072983278000000.0,1072983278000001.0,900207590000000.0,1278400000000.0,63820098000001.0,35977686000000.0,25803000000.0,VCB,4,2018
